estado,NameState,year,Homicides,MortInfResp,Poverty,AccessHealth,WomenActiveEcon,Analfabeto,AveSchool,LifeExp,MortInf,HospBeds,DocNurse,NetMigration,WomenAdmin,AveSalary,GDPpc
02,Baja California,2002,94.042242322238,27.3756972247887,38.2909095792267,61.6291828823362,34.5274960772612,3.3,8.38774319061695,72.6692231630987,18.764250738235,0.6132100919284,2.33503905388714,1.21424491052348,0.212227125625184,5929.81457668726,89327.18200805
03,Baja California Sur,2002,1.03595044013094,13.2205182443152,32.512195959207,65.7780354535597,33.5168615114942,3.9,8.61862460206568,74.8175469068397,15.6296964232041,1.05659420709669,4.14880679069738,1.54988073183431,0.123853311439518,5491.70001244782,91338.8382159224
04,Campeche,2002,7.14731439661547,27.7427490542245,67.8067800699291,45.0705686223178,35.3100183414298,11,7.54965555831883,73.9543572623216,16.2372946365787,0.847882133493451,3.36312654965647,0.200262251459014,0.32637072084609,3946.45145761505,93454.374778523
05,Coahuila,2002,5.29737909136604,14.036653661767,23.6294663086079,75.0386753105843,33.8995198237171,3.6,8.70442271532029,74.7613334139859,13.333570691067,0.849918416822261,2.95122057004558,-0.245054330486093,0.220137632238307,4641.95259700441,92170.1417904097
06,Colima,2002,7.94506955467002,15.414918215295,35.3976177147833,52.5577729742152,38.9055342601236,6.8,7.93924710202222,74.7512698485038,15.5113911778963,0.84607109634929,3.63963177338468,-0.157312377182466,0.310883280757098,4297.46576733806,73797.4782885511
07,Chiapas,2002,24.4503985692812,72.7663829393922,83.2388757949287,21.5319407926971,29.9249021874308,22.1,5.84880897349918,70.8874112789547,24.0186648111006,0.31176174945639,1.59436423036468,-0.445038930776661,0.544492739649421,2048.89410307835,29032.9503555839
08,Chihuahua,2002,16.9890073400234,28.6609147854864,49.4123317810612,62.1002541845287,33.9442922056683,4.6,8.02013463790207,72.3756115314876,18.9743514020348,0.721837392240218,2.3728620580452,0.201905342914104,0.193874654156141,4806.64898824095,66424.5412565792
09,Ciudad de México,2002,8.33561411188266,34.5221624254361,28.8908754530852,58.3747858857923,40.9756926826829,2.7,9.86845309962505,74.804414949707,14.8719842920741,1.29187808150175,4.58035681355665,-1.08819882088949,0.528628017459883,5189.31266540816,140719.979290004
10,Durango,2002,15.2051681842342,14.8817725844678,72.6153409386205,54.1944590965335,31.5980687436233,5.1,7.60973716641738,74.6117972537491,17.6660254152329,0.738199892201512,2.86816213039864,-1.04175063917415,0.339068593243299,3510.08693849665,59311.5759386781
11,Guanajuato,2002,3.99337330418427,38.0136719257661,52.6772195542082,41.5153208359226,37.3206975716814,11.2,6.72858416887156,74.121324190703,19.2304598902955,0.478599086629816,1.62128663342953,-1.19707124465958,0.20571901396311,3739.7026239858,52629.5424070154
12,Guerrero,2002,31.7665420047297,34.2360719813413,72.5331998253665,25.6096156891803,36.0829003182328,20.7,6.57178258114701,71.2919414276118,23.6374291853878,0.44013435076079,1.90424108251267,-1.49486901288924,0.275051911819373,3308.47635265378,34471.0537622095
13,Hidalgo,2002,5.30548924836435,43.5126003715025,55.4056260478583,35.5147736652929,37.4742050482596,13.9,6.9868169271539,72.8620139471214,21.1894555993267,0.409939873372711,1.8201448960889,-0.840488203717626,0.582973347821094,3514.71936932735,43587.9350645287
14,Jalisco,2002,6.46016521235507,20.3785552818921,40.6559633764561,50.2784620111261,38.6366683094445,6,7.875016901292,74.2237875219119,15.9190824050507,0.899031246054921,2.43026671257424,-0.575584232760202,0.143923338283281,4480.2541551628,68014.1072260502
15,México,2002,21.3228408116201,80.8051710023739,32.0735932231934,45.4710296098442,34.8709138804517,5.9,8.38452885672319,73.8532414544354,21.7024101374311,0.459875586722684,1.49528518676338,0.115158199505266,0.384684058809291,3957.22627893047,48208.6147982421
16,Michoacán,2002,10.2051254050159,32.3868006741568,46.6978002118953,29.3042784398622,39.6148161395719,13.2,6.60323784286058,73.3236928275455,19.1284427552455,0.457640877414632,1.40261018384488,-1.31605583348097,0.710654567677343,3526.28837966168,38863.4257335105
17,Morelos,2002,13.8684424818621,22.4383388543457,29.5928536900954,37.5084302431789,39.0274219185871,8.7,7.97924362426293,74.4874381976387,16.7556346381969,0.488482336173813,2.3892405446894,-0.428326232404414,0.214911045693076,3801.35737381247,57869.554116267
18,Nayarit,2002,12.2089419543073,10.8198495057296,43.1196710911369,40.7073442609103,38.0197226419972,8.5,7.54569570749982,74.0265781787522,16.1927330173776,0.611115621572557,2.81720757137518,-0.311275844869218,0.297586568730325,3708.27613017339,46778.877572012
19,Nuevo León,2002,3.02182390467413,7.77733261059131,22.3834633276326,71.9663436354055,35.5816394186902,3,9.14558614735227,75.7079746165182,12.376910619082,0.746471649431432,2.46875955397343,0.210504152327219,0.2342,5685.84040134044,112400.265312022
20,Oaxaca,2002,38.6052859753516,52.8060349754258,67.4645819668131,25.554027050747,39.4143276698707,20.4,6.10030039511606,71.1364692983443,23.4015972872886,0.398701420152712,1.5965626380124,-1.2437827769564,0.485878184189568,2854.06684032566,31118.0004777729
21,Puebla,2002,8.63083138021161,83.5175632522722,55.8019675481631,29.1797013311619,38.9344364276641,13.6,7.10072598648423,73.1056874989698,25.7219852115106,0.563857625269996,1.70831404769541,-0.838495521195029,0.11496318605925,3329.87492638467,42817.6161005464
22,Querétaro,2002,4.41655174301392,36.1906181144688,60.8010446397429,53.7198713323955,38.9208749294495,9,8.07526805220996,74.0215242176494,18.2433311646064,0.46091157425097,2.04335564868891,-0.178154988619604,0.386937222574509,4264.86367397195,73191.4420814623
23,Quintana Roo,2002,19.1076717301997,13.3061296904107,32.2462460231517,53.7349185591676,36.6148092053039,7,8.23788433867026,74.4562702094559,17.3312735348074,0.500951378868357,2.30485680153192,2.12784608277956,0.312072026943014,5709.02229306562,103229.483342403
24,San Luis Potosí,2002,10.0996443276275,37.4605956941519,59.6787972272664,42.8402423719434,36.5732193720158,10.6,7.28159247460214,73.3218415792817,19.1649673383334,0.532486741399357,2.00416143002705,-1.05976186275367,0.162769426548954,4041.12718999809,50188.4593951193
25,Sinaloa,2002,18.6358840287016,12.8985926589577,31.8103637600634,55.1355229761389,35.8463594613812,7.2,7.89502955050728,74.7008396449761,13.9000909512124,0.709086260058089,2.58161369302724,-0.5826307412932,0.355373064061309,4573.63068330609,57059.1308398675
26,Sonora,2002,6.95228331944983,20.1073422733671,42.2618423981271,63.4522157497592,33.9188365516841,4.1,8.42009539962376,74.0352536302002,15.580218892458,0.904986195803866,2.73275851195827,0.081025701959406,0.112267433137027,4797.08899431587,74104.0218821715
27,Tabasco,2002,6.93319303042,27.4526863509467,75.7473454402899,35.023638854547,27.318107135295,9.1,7.49075100842792,73.4518430385192,17.4804588366663,0.678079110023622,2.93701374436003,-0.507106522856181,0.785287770537828,3856.39634845619,44657.0683384997
28,Tamaulipas,2002,6.32066303755264,15.5366957332349,41.0907339429024,56.2373608608434,35.5829811721628,4.8,8.35393430547579,74.7920126177567,16.6129906571857,0.863350822721278,2.92921544822925,0.299269654256297,0.392436271332901,5622.48493477602,77849.3705487586
29,Tlaxcala,2002,29.5565088884744,86.9017531830757,63.1819908768471,37.5014277942115,35.2819881765254,7.2,7.96702873322429,73.6794267502468,23.7547010515005,0.485408796875561,2.27260184175355,-0.26007814779211,0.891829914317204,3052.87261695269,40201.4914897995
30,Veracruz,2002,6.16944927108642,39.1707576213365,56.7363715154683,35.3239559131779,33.8361570065054,14.1,6.79532386673536,72.5591455807534,20.1490020931549,0.57846915854729,2.06997590220858,-1.03964817138895,0.332290370847346,3782.14303819379,43806.9084389869
31,Yucatán,2002,1.69325739262067,19.882959229186,53.6533142904934,51.523944719539,37.710871478336,11.6,7.13146282618162,74.3403846711241,15.6674326300397,0.761512843749101,2.65245601333372,-0.182815356489945,0.435993696700037,3515.48830064488,56421.5010679214
32,Zacatecas,2002,7.29112333776409,34.1089501885295,79.8091707518129,35.8972548674645,33.464934165107,7.6,6.79804025513693,73.9291822183829,17.0626933821983,0.416954706784037,2.06149877923538,-1.46635707435263,0.166699837463097,3546.15811627755,36517.5767539861
01,Aguascalientes,2003,1.97693574958814,11.5543710185563,44.8216109889947,61.731607437044,36.8374069939253,4.4,8.36028863089033,74.7992390695953,14.8140019752003,0.732407625323605,3.2666509767004,-0.46175570722523,0.496867408259813,4369.33521241375,75152.0618431047
02,Baja California,2003,93.5855780521305,23.6329697052729,37.3707936688636,61.6325507236144,34.7860937716999,3.2,8.51766127679909,72.8215960699551,18.2312874805656,0.615290177043624,2.41649092951325,1.08093659557207,0.212227125625184,5981.82248600967,92507.0751413582
03,Baja California Sur,2003,0.864576361185421,22.2601469169696,32.3185170365774,65.3151137777899,33.9019618703,3.8,8.71792450402466,74.9106023739423,15.1455157394575,1.04526689473674,4.21818920698434,1.666370344899,0.123853311439518,5659.33277343612,96026.3333263917
04,Campeche,2003,7.42127044054011,22.782214684403,65.3552937902846,45.268670229776,35.3340155157374,10.7,7.67868234328271,74.0568254411285,15.52120592744,0.866264658695772,3.48934642895213,0.204152403209767,0.32637072084609,4093.90910279511,98478.7649438101
05,Coahuila,2003,4.61735464587477,15.5147841460555,24.1156528714848,74.5666552957674,34.1668639856209,3.5,8.81433585683965,74.8621593752975,12.7594846098783,0.85699694418693,3.05581307037764,-0.242172290219846,0.220137632238307,4767.83203871627,97872.6443978856
06,Colima,2003,5.90881995651804,5.12242598094458,35.308743976894,52.8477905358083,39.1457385527348,6.7,8.07939720387863,74.8636939774856,14.8597906846689,0.841137899692568,3.74167334305392,-0.094541119304289,0.310883280757098,4448.59522508934,77934.1987354112
07,Chiapas,2003,20.9448277759799,71.697285625116,82.6290301647264,21.5545246627053,29.8632623161258,21.9,5.95727707371348,71.0514301043019,22.7383398948507,0.321335957084253,1.69650830845614,-0.436566621949497,0.544492739649421,2144.97233101366,30546.91296585
08,Chihuahua,2003,14.8793822307953,24.9403631903713,47.9423272050186,61.8648699365083,34.0213193317163,4.5,8.12016242574484,72.4688101542723,18.4119005172867,0.725646305395687,2.47452656080297,0.118498010080071,0.193874654156141,4934.2652183705,69994.2939389009
09,Ciudad de México,2003,7.96017552020025,28.3359861601078,28.8473049303401,58.1815685976754,41.1964799640843,2.7,9.96406279643086,74.9129931597319,14.4318405350469,1.32973897081499,4.84936119313123,-1.10849062380389,0.528628017459883,5360.31307729901,149967.737100984
10,Durango,2003,14.0236519277652,6.12946545488992,69.5751025592427,54.1516177516061,31.99441877687,5,7.74486215119907,74.7334718258952,16.9045005488474,0.758315993131007,2.97093663062285,-0.995159892355487,0.339068593243299,3621.53799419418,62557.0514813369
11,Guanajuato,2003,4.0588584012938,28.9173571507202,52.1376515836039,41.3942959891047,37.4667654392403,10.9,6.87338193159458,74.2532822385279,18.3238209672574,0.485729111028071,1.72644399604328,-1.18943606831154,0.20571901396311,3855.53925473064,56373.3568924549
12,Guerrero,2003,24.6597383382022,48.5084262273718,71.8934676712894,25.37355841245,36.2465596980269,20.4,6.67167012380016,71.4144398392517,22.5495353322813,0.448331133896275,1.99658426000642,-1.45028560127645,0.275051911819373,3399.02121132101,36572.7920600691
13,Hidalgo,2003,4.60026543124435,25.9821052824182,55.3129385601698,35.3400939594037,37.5994809708007,13.5,7.13677591110481,73.0053543350015,20.2976760379493,0.414838095083008,1.93658961561322,-0.775368631889203,0.582973347821094,3627.58442047639,46676.5772955144
14,Jalisco,2003,6.27879973634964,16.1004886971863,40.1866550075253,50.3270084791933,38.6873999369925,5.8,8.00024330386977,74.3609448014566,15.29675978986,0.892359604038749,2.53491730865173,-0.556917689822258,0.143923338283281,4601.55250519464,72190.6404055215
15,México,2003,19.9730214831306,68.8102295675511,33.2602463112294,45.3452367003432,35.097221874028,5.7,8.49502376054321,73.9849645095101,20.9425286601836,0.462053736681981,1.58253951320916,0.103901974946355,0.384684058809291,4059.94110423816,50978.5700942264
16,Michoacán,2003,10.4461528124961,31.9183580161447,47.6333128393892,29.5435007479683,39.4020899096429,13,6.71362349628445,73.4534080853184,18.3381149048415,0.465328625283916,1.52157712216562,-1.30785833212451,0.710654567677343,3643.91871556803,41603.0935103844
17,Morelos,2003,10.4948472120105,23.7464825522719,31.0296602091774,37.7606422603838,39.1323800823069,8.5,8.10928616550853,74.6082154685359,16.1510194404931,0.499263540779458,2.50359736670331,-0.433746575525288,0.214911045693076,3879.68850473124,60615.6585374937
18,Nayarit,2003,9.78386918040013,11.7941913607548,42.8953318069162,41.1810262969806,38.1443491751587,8.3,7.69084327884797,74.1382158956538,15.5130675361889,0.612779174982955,2.93722051605275,-0.196501288381089,0.297586568730325,3845.81585287965,49592.5377563424
19,Nuevo León,2003,3.22945801561048,11.9540402312052,22.2079843996336,71.7123638962861,35.6954860132064,3,9.25547171017707,75.8188294722571,11.9385746779649,0.753300984530178,2.56634263640513,0.2074268922471,0.2342,5798.2673140553,119741.663074163
20,Oaxaca,2003,42.2772786672781,52.1043197954732,67.4047502690169,25.6370924857856,39.4256366190313,20,6.22446728333428,71.3222842145749,22.1868077218681,0.410662808696794,1.7128891070479,-1.20187494752343,0.485878184189568,2957.01230638946,33137.3014286938
21,Puebla,2003,8.99015835574425,68.4581950164284,56.4823551080653,29.1617893215341,38.8941890649952,13.3,7.22073877933344,73.2655552331447,24.5911935743684,0.565200939250479,1.79582097647121,-0.822138928159423,0.11496318605925,3435.03863443087,45309.6333753596
22,Querétaro,2003,4.33836828469473,25.622547842101,57.9510273763913,53.5594784181454,38.8183378273203,8.7,8.2054685096059,74.1648454433988,17.4700997545307,0.460111453292272,2.1392432908051,-0.15514249401183,0.386937222574509,4397.22857921572,79053.6180652483
23,Quintana Roo,2003,21.6187104249594,20.079970665782,32.5346260505646,54.0397594634008,36.7132868714378,6.9,8.36148872339012,74.559074844006,16.7508139480017,0.511073899958469,2.39038460444397,2.06487130229974,0.312072026943014,5789.52955151245,108201.800775858
24,San Luis Potosí,2003,4.94885703897204,38.8741476219008,58.7164203780813,42.9936249723416,36.6071886287971,10.4,7.4265125827391,73.4524069831286,18.3934196709835,0.558280153569987,2.1096036865304,-1.02474060422681,0.162769426548954,4138.42036827986,53687.5715560459
25,Sinaloa,2003,18.3051205346614,16.1487935798014,32.3805701347792,55.1264401515603,36.0543419726475,6.9,8.07000999257165,74.8103281566848,13.3798921311022,0.709418364289368,2.67361096605843,-0.588764073960282,0.355373064061309,4691.79697952435,60583.9070651662
26,Sonora,2003,8.40048549012695,18.5001040630854,40.9980816972954,63.1720647027739,34.3768331171107,3.9,8.55009355270342,74.1986599038003,15.0749908781902,0.909569808241332,2.84168147097053,0.092281195285631,0.112267433137027,4927.63693093369,78526.3333822498
27,Tabasco,2003,7.2720221069472,24.1554082687777,73.1176430402043,35.1021961506763,27.8762042807094,8.9,7.66013087988152,73.5749842909465,16.7253342014772,0.676782857419887,3.03146361564939,-0.499248557715615,0.785287770537828,3996.38027068225,47666.420551544
28,Tamaulipas,2003,8.21941526945029,8.3678507175432,40.8169922034713,56.2037215760661,35.8907750954942,4.7,8.47394601237786,74.8872650745307,16.0093651622293,0.864386048418419,3.04219423354121,0.223069540632376,0.392436271332901,5651.62014775697,81338.0557503506
29,Tlaxcala,2003,26.8899851728998,70.0525394045534,62.8160205558551,36.8606224373421,35.5924156127375,7,8.08634439082882,73.853209851155,22.6766085018064,0.49078923986901,2.39377280595115,-0.24699297569653,0.891829914317204,3162.46173344312,42298.283689945
30,Veracruz,2003,6.83189674863079,30.3360531623057,56.8410368655103,35.3156561300455,33.8000175716188,13.9,6.9150176330707,72.6861393116145,19.2534661426922,0.583506710327169,2.16370670080888,-0.964729276204858,0.332290370847346,3880.04652543115,46863.7142111539
31,Yucatán,2003,1.78042566639385,21.066960523757,52.9558066358773,51.4165789899757,37.7865402324654,11.3,7.27643473952551,74.4283846288622,15.1078759949728,0.771146866756838,2.76967467728394,-0.164800650745581,0.435993696700037,3636.40215690192,60111.5786989921
32,Zacatecas,2003,7.33460978828125,24.4232358908845,77.0528217519949,36.0489085751368,33.5649441399263,7.4,6.93374238655834,74.0795973085804,16.2749190791663,0.43378977890692,2.19409612809442,-1.44659461052873,0.166699837463097,3666.23836569765,38884.9253680959
01,Aguascalientes,2004,1.57434521130491,9.22069739207942,43.79828655261,61.7291496498471,36.8859703540345,4.3,8.52496404713609,74.8870942006308,14.1727092946605,0.756611786844772,3.80991541135788,-0.471007043805692,0.496867408259813,4469.80307604946,83349.8591182267
02,Baja California,2004,88.8260596759928,29.0961370599209,36.4727877918689,61.4691967774398,35.0466282636238,3.1,8.67789065069655,72.9572077222205,17.7177232085718,0.615966065294511,2.44945775309072,0.951848530676726,0.212227125625184,6034.28653482804,101647.897094603
03,Baja California Sur,2004,1.26496168571605,18.1924028525688,32.125991881756,65.5129988433713,34.2914869359448,3.7,8.82188924668621,75.0012282996962,14.6498681511866,1.01110514737566,4.08410882893235,1.75837799835199,0.123853311439518,5832.0824822717,112424.237470788
04,Campeche,2004,4.90311705728166,13.9268712650663,62.9924385438951,45.286116757794,35.3580289988548,10.4,7.79282682296551,74.1526850448567,14.969106312504,0.899788238349796,3.66938679232781,0.207123566500844,0.32637072084609,4246.87644633471,109911.833753467
05,Coahuila,2004,4.03888623986749,15.9293893613401,24.6118429346878,74.5961113760133,34.4363165225483,3.4,8.92426787909357,74.9538535498004,12.2459989210574,0.927375335658895,3.23816723969182,-0.242450811855347,0.220137632238307,4897.12505122932,108680.332287202
06,Colima,2004,7.70348762563104,10.1843364904776,35.2200933766561,52.9310058529387,39.3874258760585,6.5,8.23448511973752,74.9566134481331,14.2958692046442,0.808010257621745,3.72164046624931,-0.041427644564505,0.310883280757098,4605.03946933031,82817.1345135587
07,Chiapas,2004,17.5803614629541,84.8974113915042,82.023652539277,21.7912042793325,29.8017494117767,21.6,6.035643636279,71.2043740998046,21.5535176339397,0.381093985461242,1.67158633833908,-0.429099318096424,0.544492739649421,2245.55592887967,32068.832271192
08,Chihuahua,2004,13.7936819344707,38.1719427479137,46.5160548993567,61.7924641139035,34.0985212493938,4.5,8.21514275792937,72.5553998413269,17.87728890046,0.746225765914383,2.49280414058993,0.036068614247569,0.193874654156141,5065.26965143152,76938.1545433368
09,Ciudad de México,2004,7.90394150637993,29.7891968173607,28.8038001165921,58.1547858922437,41.4184569025833,2.6,10.0592059541801,75.0179293307287,14.0153425530221,1.35357781374751,4.84890112948437,-1.13263481786424,0.528628017459883,5536.94836662976,165410.56309525
10,Durango,2004,7.73343867995357,23.6813171323053,66.6621520130413,54.2739815544598,32.3957404224683,4.9,7.88,74.8507223608398,16.174304532696,0.900945606214591,3.10626453644802,-0.958559724380246,0.339068593243299,3736.52780492363,67837.0497517035
11,Guanajuato,2004,3.67246183668524,22.7278759887456,51.6036103586662,41.2664314271868,37.6134049955221,10.7,7.01287718623631,74.3729228004417,17.4813431307496,0.495593045795978,1.89832202568452,-1.19459125878362,0.20571901396311,3974.96390473035,62536.6473596027
12,Guerrero,2004,16.3757514920467,37.22333511287,71.2593778607177,25.361086839486,36.4109613793643,20.1,6.74160322784918,71.530556436337,21.5051205499982,0.44782667345597,2.37706641324254,-1.41539357098326,0.275051911819373,3492.04406002268,41031.2911181055
13,Hidalgo,2004,4.95882961945216,24.8832681977195,55.2204061284022,35.3817734387347,37.7251756895978,13.1,7.28626781582659,73.1393776039933,19.4698610044004,0.478144059241485,2.35967721647589,-0.721368604722418,0.582973347821094,3744.07380643919,55026.6117582803
14,Jalisco,2004,5.42271134101453,19.1194218069888,39.7227640565292,50.3777944367378,38.738198177376,5.7,8.12546551469386,74.486935322604,14.7165227319495,0.901342560736199,2.66958613720486,-0.547092950401977,0.143923338283281,4726.1348853754,79039.7535484443
15,México,2004,20.4248366013072,73.9377132375501,34.4908029788097,45.4403537538775,35.3249985789816,5.5,8.60041976277717,74.1053897544566,20.2199675457719,0.457358950585488,1.61381248354567,0.090520300355986,0.384684058809291,4165.32202306548,55296.6995288544
16,Michoacán,2004,10.5664919009972,34.0062650003597,48.5875669037864,29.3932322330125,39.1905059909325,12.8,6.82404088371875,73.5764896789379,17.5813707329981,0.508423578913452,1.98204644044266,-1.31585992527642,0.710654567677343,3765.47297783425,46307.3945909497
17,Morelos,2004,13.162109711894,13.7138223404128,32.5362272520297,37.5818499916159,39.2376205146366,8.3,8.24370155047483,74.7213535778129,15.5843387745446,0.596201499278488,2.64203809559298,-0.451177888617299,0.214911045693076,3959.63373436994,64385.4205850642
18,Nayarit,2004,11.0886061011749,12.7408510888527,42.6721596956625,41.4625362795794,38.2693842271542,8.2,7.83600344437867,74.2439195476421,14.8988653182042,0.701939285303731,2.95017960489974,-0.092778062057537,0.297586568730325,3988.456915038,56808.5168326874
19,Nuevo León,2004,2.74989623254815,7.23253052244534,22.0338811682244,71.7469550187487,35.8096968699459,2.9,9.36037474260462,75.9145427546446,11.5399545930431,0.727429815362096,2.57479600235598,0.20102446561525,0.2342,5912.91725974513,135657.002760095
20,Oaxaca,2004,30.2230029682733,55.4640256117425,67.3449716336122,25.5440006804187,39.4369488130103,19.7,6.32744528108678,71.4779353164565,21.0754652357575,0.483300587289114,1.74063100280994,-1.1672765650835,0.485878184189568,3063.67098926842,37653.5517809968
21,Puebla,2004,8.51918692006272,71.9674985490424,57.1710385623958,29.2088333046326,38.853983306889,13,7.33079632650389,73.4143160183052,23.50868847829,0.652045460420185,2.02003028316103,-0.812326316897006,0.11496318605925,3543.52361001249,48531.7814986665
22,Querétaro,2004,3.72068237314723,26.1859846197421,55.2346031861444,53.5112139566397,38.7160708593372,8.4,8.29568838980087,74.2927533539299,16.7255594817432,0.451882875319334,2.13219104383744,-0.137065137746263,0.386937222574509,4533.70158016419,88973.508776186
23,Quintana Roo,2004,12.6051916948228,11.9994514536478,32.8255850771004,54.0198230340696,36.8120293990017,6.7,8.4503273681653,74.6482516412631,16.2060416857956,0.489592952784423,2.36210331324723,2.00185058828795,0.312072026943014,5871.17210394306,117053.410867144
24,San Luis Potosí,2004,8.08800069906338,37.80922545101,57.7695627625752,43.031780965561,36.6411894362712,10.1,7.56625273616306,73.5747902066459,17.6541417289372,0.578759447008354,2.20611395952342,-1.00128635790013,0.162769426548954,4238.05595304751,61363.1333301454
25,Sinaloa,2004,19.3599924815563,14.5099357669917,32.9609975592202,55.1510173394107,36.2635312096634,6.7,8.28,74.9021129694893,12.8723218951402,0.825901038485034,3.18218128847329,-0.594445749729806,0.355373064061309,4813.01627116983,69149.2204052556
26,Sonora,2004,10.1613541752191,20.3463485982134,39.7721113770611,63.2193121007096,34.8410138820934,3.8,8.69513743123573,74.3395069546847,14.5956002224822,0.975490000821038,3.18985230268479,0.099784498000652,0.112267433137027,5061.737597921,85622.0962103314
27,Tabasco,2004,5.73596218853725,28.4418936358079,70.5792353867903,35.1977759762608,28.4457031100757,8.8,7.83453385092307,73.6876943415579,16.0361423716396,0.674453554002172,3.07399773620692,-0.491380760818025,0.785287770537828,4141.4454907603,52768.5906687089
